what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362763767466
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362763775147
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362763813356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362763814133
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362763839152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362763840177
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362763846473
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362763848498
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1362763891288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362763892529
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1362763894812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362763910256
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362763911326
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362763943171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362763947990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362763969084
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362763970611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764011568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764011875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764016482
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764019597
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764020442
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764023959
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764036863
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764057424
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764059079
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764060329
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362764062217
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764062926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362764065279
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1362764070301
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764071016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764071471
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362764071477
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764074419
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362764081049
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764082134
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764082775
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362764086252
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764137686
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764140386
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362764147753
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764148520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362764151238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764152578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764153328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764162114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764233632
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764244317
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764270367
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764275886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1362764288165
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362764289216
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764292761
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764294462
