what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764696455
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764705678
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362764724073
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362764729794
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764731961
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764732452
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764754161
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764761709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764762279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764795297
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764801071
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764828048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764828459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362764834308
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764835815
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764836925
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362764885730
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362764887071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362764909777
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764910391
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362764913104
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764915573
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764916503
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764924341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362764924647
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362764925869
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362765027128
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362765035786
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765037104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765037768
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765051373
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765051772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765073141
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765073801
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362765083374
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765088931
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765089324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765109863
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765110699
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362765159486
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362765167734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765215941
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765216325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362765226386
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362765291007
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362765293744
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1362765296389
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362765297207
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362765315798
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765319356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765320184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765324955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765336435
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362765353743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765386442
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765387005
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362765400879
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362765424074
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362765425145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765426367
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765427132
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362765432885
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765502139
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765544119
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1362765550339
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362765558713
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362765587649
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362765593025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362765594579
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765595834
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765596193
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362765633761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362765635312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1362765652288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362765653392
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362765655499
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362765657264
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1362765658598
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765689764
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765690211
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362765728416
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362765728626
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362765728778
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362765730494
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362765731023
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765734133
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765734494
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362765736601
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362765737120
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362765737537
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362765738338
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362765738803
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362765739212
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362765739800
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362765740917
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362765760312
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362765772641
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362765794759
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765797859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765798195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765827999
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765828356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765831498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765853513
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1362765893181
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362765894371
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765905736
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765906085
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1362765906873
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362765926746
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362765941285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765948543
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765948886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765975991
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765976341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765977227
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362765995283
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362766000117
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362766014735
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362766018992
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362766028385
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362766029299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766031043
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766032095
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362766065754
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362766069624
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362766069773
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766088771
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766091947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766093232
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766093668
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766099289
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766102484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766129497
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766190522
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362766195598
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766197281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766197708
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766232100
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766232491
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362766271373
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362766271507
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766272940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766273592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362766294091
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362766296743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766298531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766298813
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766331739
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766332253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766358084
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766358699
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362766360630
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362766361542
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362766363206
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362766365837
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362766367263
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362766371514
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362766390153
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362766396760
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766403473
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766403853
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766431427
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766431780
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362766457238
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362766459405
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362766459999
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362766470406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766490829
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766491262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766539133
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766539446
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362766556464
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766563786
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766595520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362766615184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766616530
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766617078
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362766625039
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362766631714
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362766634621
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362766643311
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766654475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766798978
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1362766802253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766804668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766805778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766808748
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766810949
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766811176
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362766812063
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766812916
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1362766812931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766813196
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766813814
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766963724
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362766965747
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766967828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362766968679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362766969364
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1362766969379
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362766969711
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362766976143
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362766978209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362766983342
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1362766985982
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362766987899
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362766989937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362766993536
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362767001232
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362767012104
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362767014288
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362767014652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362767032595
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362767098185
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362767107473
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362767108904
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362767113753
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362767130968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362767136965
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362767138188
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362767138790
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362767139459
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362767167263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362767176463
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362767176658
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362767180543
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362767182626
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1362767183903
